ClassA 	ClassB 	PathID 	PathName 	Gene
Metabolism	Lipid metabolism	00140	Steroid hormone biosynthesis	K00498,K00512,K01131,K01015,K00513,K00070,K01822,K12343,K12344,K12345,K00089,K04119,K00497,K07433,K00251,K00037,K15680,K00071,K00038,K05295,K00212,K07430,K01016,K01130,K00044,K13368,K13369,K13373,K13370,K10251,K07408,K07409,K07412,K07413,K07414,K17690,K17691,K07424,K07415,K17689,K07410,K07434,K00489,K00699,K00545,K05296,K10207
Metabolism	Lipid metabolism	00561	Glycerolipid metabolism	K00865,K11529,K15918,K00128,K14085,K00149,K00011,K00002,K00863,K05878,K05879,K00005,K18097,K00864,K06116,K06117,K00629,K13506,K13507,K00630,K13508,K00631,K03621,K08591,K00655,K13509,K19007,K13513,K13517,K13519,K13523,K01080,K15728,K18693,K00901,K07029,K00635,K11155,K11160,K14456,K18851,K00679,K01046,K12298,K16816,K13534,K14073,K14074,K14075,K14076,K14452,K14675,K14674,K17900,K01059,K09881,K01054,K14458,K14457,K19002,K03429,K19004,K19003,K20024,K13677,K19005,K06118,K06119,K03715,K09480,K01189,K07406,K07407,K21362,K06120,K06121,K06122,K00086
Metabolism	Lipid metabolism	00564	Glycerophospholipid metabolism	K00006,K00057,K00105,K00111,K00112,K00113,K00629,K13506,K13507,K00630,K13508,K00631,K03621,K08591,K13509,K19007,K13513,K13517,K13519,K13523,K00655,K00649,K06123,K00980,K01517,K01080,K15728,K18693,K00901,K07029,K16368,K00994,K13644,K01114,K16619,K18694,K01115,K16860,K17717,K00650,K01047,K16342,K16343,K14621,K14674,K16817,K01058,K13510,K13512,K13515,K16818,K06128,K06129,K06130,K13333,K01048,K14676,K18695,K18696,K01126,K00623,K01049,K00866,K14156,K06124,K00968,K00993,K05939,K00894,K00967,K05929,K04019,K03735,K03736,K14286,K00551,K16369,K00550,K00570,K01521,K00981,K01004,K00998,K17103,K08729,K08730,K01613,K00995,K01094,K01095,K01096,K18697,K06131,K06132,K08744,K13511,K13535,K13514,K00999,K13516,K13621,K13622,K13623,K00096,K17104,K17105,K19664,K19665,K17830
Metabolism	Lipid metabolism	00565	Ether lipid metabolism	K00803,K06123,K01080,K00993,K00994,K13644,K01047,K16342,K16343,K14621,K14674,K16817,K01058,K13512,K08743,K01122,K18575,K01114,K16619,K01115,K16860,K17717,K04628,K01019,K13510,K13519,K16794,K16795,K01062
Metabolism	Lipid metabolism	00600	Sphingolipid metabolism	K00654,K04708,K04709,K04710,K12348,K12349,K01441,K04711,K04712,K04713,K05848,K04714,K12350,K12351,K12352,K12353,K12354,K01117,K01123,K04715,K01080,K04716,K04717,K04718,K01634,K00720,K01201,K17108,K07553,K01190,K12309,K04628,K01202,K01019,K01130,K01134,K01186,K12357,K01189,K07406,K07407
Metabolism	Lipid metabolism	00590	Arachidonic acid metabolism	K01047,K16342,K16343,K14621,K14674,K16817,K01058,K00509,K11987,K15729,K05309,K15730,K00079,K00081,K00084,K15717,K01832,K01830,K04097,K04119,K01831,K00461,K01254,K17726,K00807,K18592,K00432,K07415,K07418,K07422,K17687,K07425,K17721,K17728,K00458,K08021,K08022,K17709,K07412,K07413,K17718,K17719,K08726,K00460,K19246
Metabolism	Lipid metabolism	00591	Linoleic acid metabolism	K01047,K16342,K16343,K14621,K14674,K16817,K01058,K15718,K00454,K00460,K17862,K17863,K17864,K07409,K17718,K17719,K17721,K07413,K07418,K07415,K17689,K07424,K00508,K08262
Metabolism	Lipid metabolism	00592	alpha-Linolenic acid metabolism	K01047,K16342,K16343,K14621,K14674,K16817,K01058,K16818,K10226,K00454,K01723,K10525,K05894,K10526,K00232,K10527,K00632,K07513,K08241,K10528,K18857,K18858,K10529
Metabolism	Lipid metabolism	01040	Biosynthesis of unsaturated fatty acids	K10203,K10245,K10246,K00059,K10251,K10703,K10258,K07753,K00507,K03921,K03922,K10256,K10226,K10244,K10224,K10205,K00232,K01825,K01782,K07515,K07513,K01068,K17360,K00659,K10804,K10805,K10806
Metabolism	Nucleotide metabolism	00230	Purine metabolism	K13988,K01515,K01517,K13987,K18453,K08312,K18447,K01839,K01835,K15778,K15779,K00948,K00764,K11787,K11788,K01945,K13713,K00601,K11175,K08289,K01952,K01933,K01587,K11808,K01589,K01588,K01923,K01756,K00602,K01492,K06863,K11176,K00759,K01081,K19970,K11751,K03787,K08723,K20881,K00892,K03783,K03784,K03815,K01239,K10213,K00760,K15780,K19836,K00088,K00940,K18533,K01510,K14641,K14642,K12304,K12305,K01511,K16855,K01519,K02428,K00769,K03816,K00106,K00087,K13479,K13480,K13481,K13482,K11177,K11178,K13483,K01518,K18445,K01951,K00364,K01487,K00942,K00873,K12406,K00524,K00525,K00526,K10807,K10808,K00527,K00904,K15518,K01129,K03040,K03043,K03046,K13797,K03048,K03060,K03042,K03041,K03044,K03045,K13798,K03053,K03055,K03058,K03047,K03049,K03050,K03056,K03059,K03051,K03052,K03054,K02999,K03002,K03000,K03001,K03003,K03004,K03005,K03006,K03010,K03011,K03012,K03013,K03014,K03015,K03016,K03017,K03007,K03008,K03009,K03018,K03021,K03023,K03026,K14721,K03027,K03019,K03020,K03022,K03024,K03025,K02335,K02319,K02322,K02323,K02337,K03763,K02338,K02343,K02340,K02341,K02342,K14159,K02345,K02339,K02344,K02320,K02321,K02684,K02685,K02327,K02328,K03504,K03505,K02324,K02325,K02326,K03506,K21138,K01139,K01514,K01524,K00951,K07816,K01768,K05851,K05873,K08041,K08042,K08043,K08044,K08045,K08046,K08047,K08048,K08049,K11265,K11029,K12318,K12319,K12320,K12321,K12322,K12323,K12324,K01769,K01120,K13755,K18283,K19021,K13296,K13762,K08718,K13756,K13757,K13758,K13759,K13760,K13763,K13761,K18438,K13298,K01939,K01490,K18550,K00856,K00893,K15519,K01488,K19572,K01241,K01486,K21053,K01119,K08693,K00939,K18532,K00944,K01509,K06928,K10353,K00962,K13293,K18436,K18437,K13294,K03651,K01522,K18424,K00988,K19710,K01525,K13811,K00955,K00860,K01513,K04765,K00956,K00957,K00958,K00365,K16838,K16839,K07127,K13484,K19964,K13485,K16840,K16841,K01466,K16842,K01477,K02083,K00839,K14977,K18151,K01483,K16856,K01427,K01428,K01429,K01430,K14048,K00073,K00926
Metabolism	Amino acid metabolism	00240	Pyrimidine metabolism	K11540,K11541,K01954,K01955,K01956,K00609,K00610,K00608,K01465,K17828,K02823,K00226,K00254,K13421,K00762,K01591,K13800,K13809,K09903,K00940,K18533,K00962,K01510,K14641,K14642,K12304,K12305,K01511,K01937,K00945,K13799,K03040,K03043,K03046,K13797,K03048,K03060,K03042,K03041,K03044,K03045,K13798,K03053,K03055,K03058,K03047,K03049,K03050,K03056,K03059,K03051,K03052,K03054,K02999,K03002,K03000,K03001,K03003,K03004,K03005,K03006,K03010,K03011,K03012,K03013,K03014,K03015,K03016,K03017,K03007,K03008,K03009,K03018,K03021,K03023,K03026,K14721,K03027,K03019,K03020,K03022,K03024,K03025,K02335,K02337,K03763,K02338,K02343,K02340,K02341,K02342,K14159,K02345,K02339,K02344,K02319,K02322,K02323,K02320,K02321,K02684,K02685,K02327,K02328,K03504,K03505,K02324,K02325,K02326,K03506,K01494,K00876,K01081,K19970,K11751,K03787,K08723,K20881,K00757,K01240,K00761,K02825,K00207,K17722,K17723,K01464,K01431,K06016,K19794,K19795,K09018,K09024,K09020,K09021,K09023,K16066,K09019,K00756,K10213,K01485,K01513,K04765,K00384,K00527,K00524,K00525,K00526,K10807,K10808,K16904,K09887,K01520,K00560,K13998,K03465,K01489,K00758,K03783,K03784,K00893,K15519,K08722,K01493,K19796,K19797,K18942,K08728,K00857,K00943,K01119,K08693,K01518,K16328,K16329,K16330
Metabolism	Amino acid metabolism	00250	Alanine, aspartate and glutamate metabolism	K14454,K14455,K00811,K00812,K00813,K11358,K03334,K00278,K01779,K00272,K01424,K05597,K01914,K01953,K13566,K09758,K00814,K14260,K00830,K00827,K14272,K00259,K19244,K01744,K01940,K01755,K14681,K01939,K01756,K18309,K18310,K18311,K14592,K01437,K00609,K00610,K00608,K01580,K00823,K14268,K07250,K13524,K16871,K00135,K00139,K17761,K08324,K00264,K00265,K00266,K15371,K00260,K00261,K00262,K00294,K13821,K01915,K11540,K11541,K01954,K01955,K01956,K01425,K01948,K08590,K00820,K00764
Metabolism	Amino acid metabolism	00260	Glycine, serine and threonine metabolism	K00928,K12524,K12525,K12526,K00133,K00003,K00872,K02204,K02203,K01733,K01620,K00600,K00830,K00018,K15893,K15919,K00050,K12972,K00049,K00865,K11529,K01834,K01837,K15633,K15634,K15635,K15918,K00058,K00831,K01079,K20801,K16066,K00639,K00060,K15789,K00643,K00274,K00276,K00281,K00282,K00283,K00605,K00382,K02437,K00273,K00827,K14272,K00613,K00542,K08688,K00998,K17103,K00499,K00108,K11440,K17755,K00130,K14085,K00544,K00315,K00301,K00302,K00303,K00305,K00304,K00306,K00314,K00552,K18896,K18897,K13042,K01697,K10150,K01758,K17217,K01752,K01754,K17989,K20498,K01753,K12235,K01694,K01695,K01696,K06001,K00836,K06718,K06720,K10674,K13745,K15783,K15784,K15785,K15786
Metabolism	Amino acid metabolism	00270	Cysteine and methionine metabolism	K00640,K01738,K12339,K13034,K10150,K17069,K01758,K17217,K01760,K14155,K01697,K17216,K00544,K00547,K00548,K00549,K00789,K01611,K00797,K00802,K13060,K13061,K13062,K20248,K20249,K20250,K01243,K18284,K01244,K00899,K00772,K12960,K19696,K08963,K08964,K16054,K08965,K08966,K09880,K08967,K00832,K00838,K08969,K00815,K03334,K00558,K17398,K17399,K01251,K17462,K07173,K20772,K01762,K05933,K01505,K00928,K12524,K12525,K12526,K00133,K00003,K00651,K01739,K00641,K01740,K10764,K00826,K00827,K11204,K11205,K01919,K01920,K00456,K14454,K14455,K00811,K00812,K00813,K11358,K01011,K00016,K09758,K05396,K20021,K16843,K00024,K00025,K00026,K16844,K16845,K16846,K17950,K01752,K17989,K08968,K01450,K01761
Metabolism	Amino acid metabolism	00280	Valine, leucine and isoleucine degradation	K00826,K03334,K00271,K00263,K00166,K00167,K11381,K09699,K00382,K00186,K00187,K00189,K00188,K00248,K00249,K00253,K11410,K09478,K11538,K01692,K01825,K01782,K07515,K07514,K07511,K00022,K08683,K00632,K07513,K07508,K07509,K01965,K01966,K11263,K18472,K19312,K01964,K15036,K15037,K05606,K01847,K01849,K01848,K11942,K05605,K00020,K00140,K00128,K14085,K00149,K00157,K18660,K18661,K18662,K00822,K07250,K13524,K00827,K01968,K01969,K05607,K13766,K01640,K01027,K01028,K01029,K01907,K00626,K01641
Metabolism	Amino acid metabolism	00290	Valine, leucine and isoleucine biosynthesis	K01754,K17989,K09011,K01702,K01703,K01704,K00052,K01652,K01653,K11258,K00053,K01687,K00826,K00263,K00835,K14260,K01649,K21359,K21360
Metabolism	Amino acid metabolism	00300	Lysine biosynthesis	K00003,K00928,K12524,K12525,K12526,K00133,K01714,K00215,K00674,K00821,K14267,K01439,K01778,K10206,K01586,K05822,K00841,K05823,K03340,K01655,K10977,K17450,K01705,K16792,K16793,K05824,K10978,K17753,K00825,K00838,K05825,K00143,K14085,K00293,K00290,K05826,K05827,K05828,K05829,K05830,K05831,K01928,K01929,K15792,K16180,K16181,K16182
Metabolism	Amino acid metabolism	00310	Lysine degradation	K00290,K14157,K00293,K00143,K14085,K00825,K00164,K00658,K00252,K01692,K01825,K01782,K07515,K07514,K07511,K00022,K00626,K18201,K18202,K01582,K14268,K00135,K03897,K03896,K03894,K03895,K01843,K01844,K18011,K18012,K18013,K18014,K01034,K01035,K00824,K13609,K19743,K00306,K18854,K06101,K11427,K11420,K09186,K09187,K09188,K14959,K09189,K15588,K11424,K11425,K11422,K11423,K19199,K11431,K11428,K11421,K18494,K11433,K11419,K11429,K17451,K11430,K11432,K20795,K20796,K18804,K18826,K00474,K00128,K00149,K00471,K00473,K13645,K13646,K13647,K11703
Metabolism	Amino acid metabolism	00220	Arginine biosynthesis	K00611,K09065,K01940,K01755,K14681,K01476,K01941,K01457,K14541,K01427,K01428,K01429,K01430,K14048,K01478,K13240,K13241,K13242,K13427,K00491,K01425,K05597,K01915,K15371,K00260,K00261,K00262,K01948,K00926,K14454,K14455,K00811,K00812,K00813,K11358,K00814,K14260,K14272,K00618,K00619,K14682,K00620,K11067,K00930,K00145,K12659,K00818,K00821,K14677,K01438,K05826,K19412,K05828,K05829,K05830,K05831
Metabolism	Amino acid metabolism	00330	Arginine and proline metabolism	K00613,K00542,K00933,K01470,K01485,K03365,K01473,K01474,K08687,K08688,K01583,K01584,K01585,K02626,K01480,K10536,K12251,K14329,K01581,K00797,K00802,K01611,K13746,K13747,K11182,K09251,K12256,K03343,K12259,K13366,K17839,K13367,K00316,K00128,K14085,K00149,K00137,K12254,K05604,K08660,K14755,K00657,K00274,K12252,K12253,K12255,K01426,K00673,K01484,K00840,K06447,K05526,K09470,K09471,K09472,K09473,K00296,K00934,K13240,K13241,K13242,K13427,K00491,K01476,K00819,K00286,K00318,K13821,K01750,K00294,K00931,K00147,K12657,K01259,K11142,K00472,K11394,K14454,K14455,K00811,K00812,K00813,K11358,K00824,K18123,K01777,K10793,K10794,K10795,K10796,K00273,K17851,K18384,K19743,K19742,K12658,K21060,K21061,K21062
Metabolism	Amino acid metabolism	00340	Histidine metabolism	K00765,K02502,K01523,K01496,K11755,K14152,K01814,K02501,K02500,K01663,K01693,K01089,K00817,K05602,K04486,K18649,K00013,K01745,K01712,K01468,K01479,K00603,K13990,K05603,K01458,K17363,K01590,K01593,K11182,K00128,K14085,K00149,K01437,K00546,K00274,K00129,K14755,K19787,K08660,K05604,K20246,K18911,K18912,K07008,K20247,K18913
Metabolism	Amino acid metabolism	00350	Tyrosine metabolism	K14454,K14455,K00811,K00812,K00813,K11358,K15849,K00815,K00817,K00832,K00838,K05821,K00270,K03334,K00457,K00451,K01800,K01555,K16171,K00422,K00505,K00501,K01827,K00506,K18933,K01592,K01593,K00503,K00553,K00545,K00274,K00276,K13371,K13372,K00129,K13951,K13980,K00121,K13952,K04072,K13953,K13954,K18857,K00001,K00483,K16901,K00484,K00455,K00151,K10219,K01826,K05921,K02509,K02510,K00135,K01668,K10774,K00431,K00055,K00157,K00450,K01801,K16163,K01557,K16164,K16165,K20758,K07253,K18606
Metabolism	Amino acid metabolism	00360	Phenylalanine metabolism	K00500,K01593,K00276,K00274,K13371,K13372,K00129,K00146,K01912,K02614,K02609,K02610,K02611,K02612,K02613,K15866,K02618,K02615,K01692,K00074,K18361,K18362,K18363,K18360,K18355,K18356,K18357,K18358,K18359,K00628,K15517,K14454,K14455,K00811,K00812,K00813,K11358,K15849,K00815,K00817,K00832,K00838,K05821,K00270,K03334,K12732,K00055,K00457,K18852,K00285,K00824,K07253,K18606,K03782,K01426,K10437,K10775,K13064,K01451,K10797,K05708,K05709,K05710,K00529,K05711,K05712,K05713,K05714,K02554,K01666,K04073,K00487,K01904,K00588,K18383
Metabolism	Amino acid metabolism	00380	Tryptophan metabolism	K00453,K00463,K01432,K14263,K07130,K00486,K01556,K16901,K16902,K00452,K03392,K10217,K15067,K00164,K00252,K01692,K01825,K01782,K07515,K07514,K07511,K00022,K00626,K00816,K00825,K14264,K01667,K00502,K01593,K00274,K00128,K14085,K00149,K00157,K00543,K00669,K00493,K07408,K07409,K07410,K14338,K00562,K11812,K11813,K11816,K03334,K14265,K00838,K16903,K04103,K11182,K11868,K11817,K01426,K01501,K01721,K20807,K00466,K11818,K11819,K11820,K11821,K01237,K03781,K03782,K20219,K20204
Metabolism	Amino acid metabolism	00400	Phenylalanine, tyrosine and tryptophan biosynthesis	K01626,K03856,K13853,K13830,K01735,K13829,K16305,K16306,K11646,K03785,K03786,K13832,K09483,K15652,K09484,K00014,K05358,K05887,K00891,K00800,K01736,K01656,K13501,K01657,K01658,K13503,K00766,K13497,K01817,K01609,K13498,K01695,K01696,K06001,K01694,K01850,K04092,K14187,K04093,K14170,K04516,K06208,K06209,K00210,K04517,K00211,K00220,K15226,K15227,K01713,K04518,K05359,K14454,K14455,K00811,K00812,K00813,K11358,K15849,K00815,K00817,K00832,K00838,K05821,K00270,K03334,K00500,K17748,K17749,K17750,K18240,K18239
Metabolism	Metabolism of other amino acids	00410	beta-Alanine metabolism	K01579,K18933,K18966,K01580,K05604,K14755,K08660,K00823,K07250,K13524,K15372,K00797,K00802,K12259,K13366,K17839,K13367,K00316,K00276,K00128,K14085,K00149,K00129,K00137,K01918,K13799,K09722,K00207,K17722,K17723,K01464,K01431,K00822,K05605,K01692,K01825,K01782,K07515,K07514,K07511,K00249,K01578,K00140
Metabolism	Metabolism of other amino acids	00430	Taurine and hypotaurine metabolism	K00456,K01580,K01594,K18966,K10712,K00681,K18592,K00659,K03119,K03851,K00259,K19244,K15372,K15371,K00260,K07255,K07256,K03852,K00625,K13788,K15024,K00925,K15373,K19699
Metabolism	Metabolism of other amino acids	00440	Phosphonate and phosphinate metabolism	K01841,K19669,K09459,K05306,K19670,K03430,K09994,K21195,K21196,K00967,K00993,K13644,K00968,K00994,K12901,K12902,K12903,K12904,K12905,K12906,K12907,K12908,K12909,K12910,K20930,K03823,K12911,K12912,K12913,K12914,K12915,K18049,K06164,K06166,K06165,K05780,K06162,K06163,K06167,K20859
Metabolism	Metabolism of other amino acids	00450	Selenocompound metabolism	K01739,K01760,K14155,K00548,K00549,K01758,K01761,K01763,K11717,K00816,K08247,K00384,K00562,K07309,K07310,K12527,K12528,K12529,K13811,K00955,K00956,K00957,K00958,K01008,K10837,K01042,K03341,K01874
Metabolism	Metabolism of other amino acids	00460	Cyanoamino acid metabolism	K13027,K13029,K13030,K01188,K05349,K05350,K08249,K14984,K13401,K16265,K16266,K14577,K13033,K12153,K08248,K20802,K13031,K13032,K10566,K01501,K13034,K00681,K18592,K13035,K01424,K01914,K00600,K10814,K10815,K10816,K18282,K10675,K01455
Metabolism	Metabolism of other amino acids	00471	D-Glutamine and D-glutamate metabolism	K01776,K01925,K01425,K05597,K00261,K01924
Metabolism	Metabolism of other amino acids	00472	D-Arginine and D-ornithine metabolism	K00273,K00824,K17898,K17899,K19746,K19744
Metabolism	Metabolism of other amino acids	00473	D-Alanine metabolism	K01775,K01921,K00824,K03367,K14188
Metabolism	Glycan biosynthesis and metabolism	00480	Glutathione metabolism	K00681,K18592,K00682,K01469,K11204,K11205,K01919,K01920,K11142,K01255,K07751,K11140,K01256,K01270,K15428,K00799,K13299,K04097,K20838,K00383,K00031,K00032,K00033,K00036,K05360,K00432,K05361,K00310,K01581,K00797,K01917,K01460,K00802,K01833,K04283,K00434,K11185,K11186,K11207,K10807,K10808
Metabolism	Glycan biosynthesis and metabolism	00510	N-Glycan biosynthesis	K00902,K01001,K00729,K07432,K07441,K00721,K09658,K09659,K03842,K03843,K03844,K03845,K03846,K03847,K03848,K03849,K03850,K07151,K12666,K12667,K12668,K12669,K12670,K00730,K12691,K07252,K01228,K05546,K01230,K00726,K01231,K00736,K00717,K07966,K07967,K07968,K00778,K00779,K00737,K00738,K00744,K09661,K13748
Metabolism	Glycan biosynthesis and metabolism	00513	Various types of N-glycan biosynthesis	K07432,K07441,K03842,K03843,K03844,K03845,K03846,K03847,K07151,K12666,K12667,K12668,K12669,K12670,K00730,K12691,K01230,K05528,K05529,K05530,K05531,K05532,K05533,K05534,K05535,K05536,K05537,K05538,K00726,K01231,K00736,K03714,K00753,K14413,K14412,K12373,K00717,K20730,K14434,K14459,K14464,K13748,K00738,K07966,K07967,K07968,K00781,K09656,K09657,K09672,K09673
Metabolism	Glycan biosynthesis and metabolism	00512	Mucin type O-glycan biosynthesis	K00710,K00731,K09653,K00727,K09662,K09663,K00780,K03368,K03479,K00739,K09905
Metabolism	Glycan biosynthesis and metabolism	00515	Mannose type O-glycan biosyntheis	K00728,K09666,K07966,K07967,K07968,K00781,K00735,K10157,K09674,K03663,K07632,K09661,K18207,K09654,K17547,K21031,K19872,K19873,K21052,K21032,K09668
Metabolism	Glycan biosynthesis and metabolism	00514	Other types of O-glycan biosynthesis	K09667,K18134,K03691,K05948,K07966,K07967,K07968,K00778,K00779,K00781,K13675,K13667,K13676,K11703,K13646,K00728,K10967,K05538,K10968,K10969,K10970,K10971,K20781,K20782,K20783,K20784
Metabolism	Glycan biosynthesis and metabolism	00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	K00771,K00733,K00734,K10158,K00746,K13499,K00747,K03419,K13500,K01794,K01017,K04742,K07779,K01020,K04743,K08106,K03193,K08105
Metabolism	Glycan biosynthesis and metabolism	00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	K00771,K00733,K00734,K10158,K02369,K02370,K02368,K02366,K02367,K02576,K02577,K02578,K02579,K01793,K02513,K02514,K08102,K08103,K01024,K07808,K07809,K08104
Metabolism	Glycan biosynthesis and metabolism	00533	Glycosaminoglycan biosynthesis - keratan sulfate	K00717,K07966,K07967,K07968,K00741,K09671,K07969,K09664,K01022,K00781,K04745,K04746,K00780,K03368
Metabolism	Glycan biosynthesis and metabolism	00531	Glycosaminoglycan degradation	K01197,K01195,K01207,K01136,K01217,K01135,K07964,K07965,K01565,K10532,K01205,K01132,K12309,K01137,K12373
Metabolism	Glycan biosynthesis and metabolism	00563	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	K03857,K03858,K03859,K03860,K03861,K11001,K11002,K09658,K03434,K05283,K01127,K05284,K07541,K07542,K05285,K05286,K05287,K05288,K05289,K05290,K05291,K05292,K05293,K05294,K08098,K05310
Metabolism	Glycan biosynthesis and metabolism	00601	Glycosphingolipid biosynthesis - lacto and neolacto series	K03766,K07819,K07820,K03877,K00718,K00716,K00781,K03494,K00743,K00709,K07966,K07967,K07968,K07969,K03663,K07632,K07633,K07634,K07635,K03792,K03371,K01988,K00719,K00741,K07970,K07971,K00742
Metabolism	Glycan biosynthesis and metabolism	00603	Glycosphingolipid biosynthesis - globo and isoglobo series	K20736,K00719,K00722,K01988,K01189,K07406,K07407,K03877,K12373,K01204,K00718,K00780,K03368,K03371,K03663
Metabolism	Glycan biosynthesis and metabolism	00604	Glycosphingolipid biosynthesis - ganglio series	K00725,K00715,K03368,K00780,K03369,K03370,K03371,K03372,K03373,K03374,K03375,K03376,K12309,K12373
Metabolism	Glycan biosynthesis and metabolism	00540	Lipopolysaccharide biosynthesis	K00677,K02535,K16363,K02536,K03269,K00748,K00912,K06041,K01627,K03270,K00979,K02527,K02517,K02560,K11211,K03271,K03272,K21344,K21345,K03273,K03274,K07031,K15669,K12981,K02841,K02843,K02844,K02850,K02848,K02849,K02840,K12975,K19353,K03275,K03276,K03277,K03278,K03279,K03280,K02847
